key,parent_key,text,type,nb_players
,,"%s, à toi de juger : entre %s et %s, qui a eu le plus de problèmes dans la région pubienne (frein coupé, champignons, infection anale, ...) selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui mériterait le plus de dormir la tête sur une merde et de s'en rendre compte le lendemain matin selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus gros problème de transpiration selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus ridicule sur le dancefloor selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus de chance d'avoir une calvitie précoce selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait la personne la plus facile à tuer selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus le sperme selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a couché avec le plus de cageots selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le plus assorti à votre salon, si il ou elle était empaillé(e)  ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui gagne au concours du plus gros rot ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait capable de faire le plus de distance pour aller tirer un coup selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a chié dans l'endroit le plus insolite selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : selon toi, qui de %s ou %s serait le plus apte à faire accoucher une jument ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : qui choisirais-tu entre %s et %s pour aller sur une plage nudiste avec toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : qui choisirais-tu entre %s et %s pour te lécher la partie entre l'anus et le sexe ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : qui choisirais-tu entre %s et %s pour te mettre un légume de son choix dans la boîte à chocolat ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : qui choisirais-tu entre %s et %s pour boire une bouteille de rhum à deux ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de rattraper son crachat avec sa bouche selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a fait le plus de fois l'amour en étant bourré selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a visité le plus de sites pornographiques selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui maîtrise le mieux le pet-flamme selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : %s et %s sont enchaînés, une mort atroce les attend sauf pour le premier des deux qui se crève un oeil avec les doigts. Qui survivrait selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s, à toi de juger : si tu devais cacher un cadavre, tu appellerais %s ou %s ? Cet individu distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le plus apte à coucher avec une octogénaire selon toi ? Cet individu boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le plus content de se mettre à poil maintenant selon toi ? Cet individu distribuera $ gorgées en restant habillé",24,3
,,"%s, à toi de juger : entre %s et %s, qui fait les pets les plus ignobles selon toi ? Cet individu enlève le rat mort qui campe dans son rectum ou boit $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de se moquer de personnes inconnues selon toi ? Cette enflure boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le dernier joueur à avoir pissé au lit selon toi ? Cette personne boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui s'est le plus masturbé dans une seule journée selon toi ? Branlette-man distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s et de manière générale, qui est le joueur le plus chiant selon toi ? Casse-couilles boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de rire des défauts physiques des autres selon toi ? Cet enfoiré boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui selon toi a le plus gros problème d'haleine ? Cette personne fera un bain de bouche avec $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le joueur le plus beau à faire des gargarismes avec du sperme selon toi ? Cette personne gargarisera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui aime le plus l'alcool selon toi ? Cette personne pourra boire $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a l'humour le plus lourd selon toi ? Cette personne pourra distribuer $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est la personne la moins bien coiffée selon toi ? Cette personne se coiffera avec de l'alcool ou boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le plus complexé par son micro-pénis selon toi ? Cette personne se consolera en distribuant $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui peut le plus utiliser ses cheveux pour huiler les poêles selon toi ? Cette personne se fait un shampoing ou boit $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a la tête qui fait le plus peur le matin selon toi ? Cruella boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le nez le plus moche selon toi ? Gargamel boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le sourire le plus effrayant selon toi ? Gru boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui raconte le moins bien les blagues selon toi ? Jean Michel Racontemal boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a fait le plus de trucs débiles dans sa vie selon toi ? L'abruti(e) boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui fait le plus de bruit en mangeant selon toi ? L'animal boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui selon toi a ingurgité le plus d'alcool dans sa vie ? L'éponge à gnôle boira $ gorgées de plus",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le plus con selon toi ? L'idot boira $ gorgées",24,3
,,"%s, à toi de juger : tu es en coloc avec %s et %s. Les courgettes du frigo sentent l'anus, qui suspectes-tu ? L'individu suspect boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est plus bagarreur selon toi ? La brute boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a eu le plus de boutons dans sa vie selon toi ? La calculette boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait la personne la plus adaptée pour couver des oeufs de poule selon toi ? La couveuse boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a une tête trop grosse selon toi ? La grosse tête boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pète le plus fort selon toi ? La trompette distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le front le plus susceptible de faire porte-avions selon toi ? Le bateau boira $ gorgées",24,3
,,"%s, à toi de juger : qui de %s ou %s a le plus de poils au cul selon toi ? Le buisson boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui pisse le plus loin selon toi ? Le champion distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a l'alcool le plus mauvais selon toi (le plus ingérable en soirée) ? Le chiant boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait champion au concours de cheeseburgers selon toi ? Le cimetière à bacon boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui prend le moins de douches selon toi ? Le crade boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus envie de te fourrer son poing dans l'anus selon toi ? Le fist-fuckeur boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus susceptible de finir drogué selon toi ? Le hippie boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le plus chié autre part que dans un chiotte selon toi ? Le Globe-Crotteur distribuera $ gorgées",24,3
,,"%s, à toi de juger : qui de %s ou %s a le plus de chance de passer quelque temps dans un asile psychiatrique selon toi ? Le malade boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui est le joueur le plus poilu selon toi ? Le paillasson boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a fait le plus de doigts qui puent selon toi ? Le recordman peut distribuer $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui manierait le mieux le sabre laser ? Luke distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui serait le joueur le plus doué pour peindre avec sa bite selon toi ? Picassos boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a le visage le plus mal proportionné selon toi ? Quasimodo boira $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour mettre ses doigts dans ta bouche et te faire vomir en soirée ? Ta copine de soirée distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui mérite la plus grande baffe dans sa gueule selon toi ? Tête-à-claques boira $ gorgées",24,3
,,"%s, à toi de juger : qui choisirais-tu entre %s et %s pour faire ta toilette ? Ton aide-soignante distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour te faire les ongles des pieds pendant un an ? Ton assistant distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, sur qui préfèrerais-tu pisser ? Ton chiotte boira $ gorgées (de son verre)",24,3
,,"%s, à toi de juger : tu ouvres une fistinière. Qui choisis-tu en directeur général, %s ou %s ? Ton DG distribuera $ gorgées",24,3
,,"%s, à toi de juger : tu ouvres un club échangiste. Qui choisis-tu en manager des animations, %s ou %s ? Ton employé distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour te percer les boutons du dos ? Ton esthéticienne distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui choisirais-tu pour te faire une coloscopie ? Ton proctologue distribuera $ gorgées",24,3
,,"%s, à toi de juger : entre %s et %s, qui a vomi le plus en soirée selon toi ? Vomito boira $ gorgées sans régurgiter",24,3
,,"%s, à toi de juger : entre %s et %s, qui roule le mieux les pétards selon toi ? Weed-man distribuera $ gorgées",24,3
,,Le plus jeune baiseur distribue $ gorgées,25,0
,,La plus jeune personne à s'être mastur*é distribue $ gorgées,25,0
,,"%s, si tu as moins de 2 coui**es distribue $ gorgées",25,1
,,"Duel entre %s et %s, le/la plus musclée boit $ gorgées",25,2
,,"Duel entre %s et %s, le/la dernière à être aller chier distribue $ gorgées",25,2
,,"%s, si tu as déjà sucé une bi** bois $ gorgées",25,1
,,Le dernier joueur à s'être mastur*é distribue $ gorgés,25,0
,,Ceux qui veulent volontiers baiser avec leur voisin/voisine de gauche boivent $ gorgées,25,0
,,Ceux qui veulent volontiers baiser avec leur voisin/voisine de droite boivent $ gorgées,25,0
,,Les personnes ayant déjà regardé le PQ après s'être torché boivent $ gorgées,25,0
,,%s si tu as déjà pensé à un cousin ou une cousine en te mastur*ant bois $ gorgées,25,1
,,Ceux qui ont baisé y'a moins d'une semaine boivent $ gorgées,25,0
,,"%s, si tu as déjà joué à touche-pipi avec un/une cousine bois $ gorgées",25,1
,,"%s, si tu as déjà essuyé ton foutre sur une chaussette bois $ gorgées",25,1
,,La personne ayant eu l'orgasme le plus rapide distribue $ gorgées,25,0
,,Ceux qui ont déjà baisé avec 2 personnes différentes la même semaine boivent $ gorgées,25,0
,,Ceux qui ont déjà baisé avec 2 personnes différentes le même jour boivent $ gorgées,25,0
,,"Ceux qui ont déjà eu plus de 3 plans culs lèvent leur verre, disent ""vive le cul"" et le finissent",25,0
,,Ceux qui vont chercher à baiser ce soir distribuent $ gorgées,25,0
,,Les personnes ayant déjà trompé leur conjoint se félicitent et distribuent $ gorgées,25,0
,,Merci qui ? Les fans de Jacquie et Michel boivent $ gorgées,25,0
,,Bois $ gorgées si tu as déjà montré ta bi** ou tes boobs sur snapchat,25,0
,,Ceux qui se sont déjà mis un doigt dans le cul boivent $ gorgées,25,0
,,"%s, bois autant de gorgées que tu as pratiqué de mastur*ations les 7 derniers jours",25,1
,,Ceux qui ont déjà baisé avec des prostituées distribuent $ gorgées,25,0
,,Ceux qui se sont déjà mastur*é devant un dessin animé boivent $ gorgées,25,0
,,"Pour les filles, la dernière à avoir eu ses règles boit $ gorgées",25,0
,,Ceux qui ont pété ou roté depuis le début de la soirée boivent $ gorgées,25,0
,,Le dernier joueur à avoir goûté de la cyprine distribue $ gorgées,25,0
,,Ceux qui ont eu leur première fois avec une prostituée distribuent $ gorgées,25,0
,,"Ceux qui ont eu plus de relations longues que de plans cul boivent $ gorgées, les aventures d'un ou de deux soirs ne comptent pas",25,0
,,Ceux qui ont un pénis qui fait moins de 24cm boivent $ gorgées,25,0
,,Ceux qui ont fait caca aujourd'hui boivent $ gorgées,25,0
,,Le ou la plus débile entre %s et %s boit $ gorgées,25,2
,,"%s, si tu as déjà vomi sur quelqu'un bois $ gorgées, autrement distribue-les",25,1
,,Ceux qui se sont déjà mastur*és en pensant à un(e) ami(e) boivent $ gorgées,25,0
,,"%s, si tu as déjà cassé la gueule de quelqu'un tu bois $ gorgées",25,1
,,"%s, si tu t'es déjà fait pété la gueule distribue $ gorgées",25,1
,,Ceux qui ont déjà fait un caca-douche (faire caca sans se torcher et direct à la douche) boivent $ gorgées,25,0
,,Ceux qui ont déjà avalé du sp*rme boivent $ gorgées (d'alcool),25,0
,,Ceux qui ont déjà donné de l'argent à un clochard boivent $ gorgées,25,0
,,Ceux qui ont déjà espionné un(e) de leur voisin(e) pour le/la voir à poil boivent $ gorgées,25,0
,,Bois $ gorgées si tu es allé sur un site de cul hier soir,25,0
,,Ceux ayant pissé dans leur froque cette année boivent $ gorgées,25,0
,,Ceux qui ont déjà pissé dans un lavabo qui n'étaient pas le leur boivent $ gorgées,25,0
,,Ceux qui ont déjà pissé dans un évier boivent $ gorgées,25,0
,,Ceux ayant déjà ravalé leur vomi boivent $ gorgées,25,0
,,Ceux ayant déjà fantasmé sur un personnage de dessin animé boivent $ gorgées,25,0
,,Ceux qui se sont déjà regardés l'anus dans le miroir boivent $ gorgées,25,0
,,"Ceux qui se rasent, se tondent ou s'épilent l'anus boivent $ gorgées",25,0
,,Ceux qui se sont déjà pris un doigt au cul boivent $ gorgées,25,0
,,Ceux qui ont déjà goûté quelques gouttes de pisse pendant les préliminaires boivent $ gorgées,25,0
,,Ceux ayant déjà flatulé pendant l'acte boivent $ gorgées ! Les pets vaginaux comptent,25,0
,,Ceux qui ont déjà chié dans l'océan boivent $ gorgées,25,0
,,Ceux qui ont déjà chié dans la rue vous buvez $ gorgées bande de porcs !,25,0
,,Bois $ gorgées si t'as déjà pété exprès bruyamment en présence d'inconnus,25,0
,,Bois $ gorgées si t'as déjà mangé de la bouffe pour animaux,25,0
,,Bois $ gorgées si t'as déjà baisé devant ton chien ou ton chat,25,0
,,Bois $ gorgées si t'as déjà baisé dans un moyen de transport,25,0
,,Bois $ gorgées s'il te reste des photos de ton ex à poil ou en mini-tenue,25,0
,,"Bois $ gorgées si t'as une photo qui traine, de ton copain ou ta copine à poil",25,0
,,Bois $ gorgées si t'as déjà acheté des magazines pornos,25,0
,,Bois $ gorgées si t'as déjà fait une golden shower,25,0
,,"Si t'as déjà baisé un papa ou une maman, bois $ gorgées",25,0
,,Bois $ gorgées si t'as déjà baisé avec une personne dont tu te rappelles plus le prénom,25,0
,,Les puceaux de l'anus boivent $ gorgées,25,0
,,Distribue $ gorgées si t'as déjà pissé dans un plat avant de le servir à quelqu'un,25,0
,,Distribue $ gorgées si t'as déjà mis des fruits ou légumes dans ton ou ta partenaire,25,0
,,Ceux qui se sont coupés les ongles de pied cette semaine boivent $ gorgées,25,0
,,Les ronfleurs connus dans cette pièce boivent $ gorgées en ronflant,25,0
,,Bois $ gorgées si t'as déjà pissé sur quelqu'un,25,0
,,Bois $ gorgées si t'as déjà torturé des insectes avec une loupe,25,0
,,Bois $ gorgées si t'as déjà cramé une mouche avec une bouteille de parfum et un briquet,25,0
,,Bois $ gorgées si t'as déjà arraché les ailes d'une mouche,25,0
,,Bois $ gorgées si tu t'es déjà chié dessus en classe,25,0
,,Bois $ gorgées si tu t'es déjà pissé dessus en classe,25,0
,,"Bois $ gorgées si t'as déjà Googlé ""fart domination"" ...",25,0
,,"Bois $ gorgées si t'as déjà Googlé ""2 girls 1 cup"" ...",25,0
,,"Bois $ gorgées si t'as déjà Googlé ""2 guys 1 stump"" ...",25,0
,,Bois $ gorgées s'il t'es arrivé de voir des pornos chinois où la scène se passe dans un bus avec 14 types,25,0
,,Les mecs qui ont déjà entendu un pet de foufe boivent $ gorgées,25,0
,,Les filles qui ont déjà fait un pet de foufe pendant le sexe boivent $ gorgées,25,0
,,Celle qui a les plus gros seins distribue $ gorgées,25,0
,,Bois $ gorgées si tu as déjà acheté une poire à lavement,25,0
,,Bois $ gorgées si tu as déjà utilisé un jet d'eau pour orgasmer...,25,0
,,"Bois $ gorgées si t'as déjà googlé ""bukk*ake carotte""",25,0
,,Celles qui ont déjà perdu un préservatif dans leur schneck boivent $ gorgées,25,0
,,Celles qui ont déjà perdu un tampon dans leur schneck boivent $ gorgées,25,0
,,"%s, si t'as un clitoris bois $ gorgées, sinon distribue-les",25,1
,,"%s, si t'as des testicules et un gland bois $ gorgées, sinon distribue-les",25,1
,,"Bois $ gorgées si t'as déjà mis ton pénis dans un vagin en plastique, ou un sextoy dans ton vagin",25,0
,,Ceux qui ont déjà eu des mycoses aux pieds (...ou ailleurs) boivent $ gorgées,25,0
,,Bois $ gorgées si tes seins sont plus gros que ceux de Charlotte Gainsbourg,25,0
,,Bois $ gorgées si tes seins sont plus petits que ceux de Loana,25,0
,,Bois $ gorgées si entendre quelqu'un péter te fait rire 9 fois sur 10,25,0
,,Bois $ gorgées si t'as déjà mis ta main dans ton froc pour vérifier que t'avais pas fait un pet foireux,25,0
,,Bois $ gorgées si tu n'aimes pas la sodo*mie,25,0
,,"Ceux à qui ça arrive, de temps en temps, de se sentir les doigts après s'être touché la bite ou la schnek, vous buvez $ gorgées",25,0
,,Bois $ gorgées si t'as déjà regardé du porno avec quelqu'un d'autre,25,0
,,Bois $ gorgées si t'as déjà surpris tes parents baiser,25,0
,,Bois $ gorgées si on dirait que tu viens d'un pays étranger mais en fait non,25,0
,,Bois $ gorgées si on dirait que t'es bourré(e),25,0
,,"Calvitie précoce, érection féroce ! Les dégarnis distribuent $ gorgées",25,0
,,Ceux qui se sont déjà branlés sur Jacquie et Michel boivent $ gorgées,25,0
,,Ceux qui ont déjà fait 50 bornes juste pour tirer un coup boivent $ gorgées,25,0
,,"%s, si tes couill*es ou ta schneck sont rasés distribue $ gorgées. Bois-les sinon",25,1
,,"Les moins de 60kg s'engraissent d'un cul sec, choisissez une personne qui trinquera avec vous pour $ gorgées",25,0
,,Bois $ gorgées si t'as couché avec plus d'une personne cette année,25,0
,,Si t'as déjà ouvert ton ordi en public avec un gros porno en marche bois $ gorgées,25,0
,,Si tu t'es déjà fait gaulé avec du porno dans ton historique bois $ gorgées,25,0
,,"Si tu t'es déjà fait grillé avec la gaule en public bois $ gorgées (piscine, plage, ...)",25,0
,,"Si ça t'arrive de cacher ta gaule en coinçant ta teube dans l'élastique du caleçon, bois $ gorgées",25,0
,,Si t'as déjà dansé avec un type en sentant la gaule sur ta jambe bois $ gorgées,25,0
,,Distribue $ gorgées si t'as un bouton blanc sur la gueule,25,0
,,Bois $ gorgées si pour 500 euros tu ferais l'amour à ton ou ta voisine de droite,25,0
,,Bois $ gorgées si ça t'arrive de sentir tes pets sous les draps par curiosité,25,0
,,Bois $ gorgées si t'as déjà eu un fou rire pendant le sexe,25,0
,,Distribue $ gorgées si t'as eu plus de 20 partenaires sexuels,25,0
,,Bois $ gorgées si t'as déjà fait sentir tes pets à ton ou ta conjointe pour rigoler,25,0
,,"%s, bois $ gorgées si t'as déjà mis des trucs dans ton cul",25,1
,,Le joueur qui a baisé avec la plus vieille ou le plus vieux distribue $ gorgées,25,0
,,Bois $ gorgées si t'as déjà vu un singe se masturber avec une grenouille. Un petit tour sur YouTube pour les incultes,25,0
,,Bois $ gorgées si t'as déjà vu un singe sucer un autre singe. Un petit tour sur YouTube pour les incultes,25,0
,,"%s, si t'as déjà bu de la pisse boit $ gorgées, sinon distribue-les",25,1
,,Le dernier joueur qui a fait une levrette distribue $ gorgées,25,0
,,Bois $ gorgées si tu as déjà pensé au frère ou à la soeur d'un pote en te mastur*ant,25,0
,,"%s, si tu t'es déjà douché entièrement habillé parce que t'étais trop saoul(e) bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu t'es déjà couché entièrement habillé parce que t'étais trop bourré(e) bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si t'as déjà fait boire ta pisse à quelqu'un distribue $ gorgées champion ! Sinon bois les",25,1
,,Le dernier joueur à avoir chié entre %s et %s distribue $ gorgées,25,2
,,"%s, si la plupart du temps tu as plusieurs onglets d'ouverts quand tu te masturbes, bois $ gorgées. Sinon distribue-les",25,1
,,Ceux qui ont déjà vu un porno japonais mettant en scène un poulpe et un être humain boivent $ gorgées,25,0
,,"%s, si tu utilises en moyenne plus de 5 feuilles pour te torcher, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si t'as déjà vomi par le nez tu peux distribuer $ gorgées. Sinon bois-les",25,1
,,Bois $ gorgées si tu t'es déjà percé un bouton dans l'ascenseur,25,1
,,"%s, si t'as déjà fait une capsule à un(e) pote (petit pet odorant dans ta main puis direct sous le nez) distribue $ gorgées. Sinon bois les",25,1
,,Ceux qui se sont déjà pété un verre sur la tronche boivent $ gorgées,25,0
,,"%s, si t'as déjà eu des bruits bizarres dans ton ventre tellement tu te retenais de péter en public, bois $ gorgées",25,1
,,"%s, si t'as déjà cherché à savoir ce qu'il y avait dans un vomi, bois $ gorgées",25,1
,,"%s, si tu t'es servi d'un vêtement la dernière fois que t'as essuyé du foutre bois $ gorgées",25,1
,,"%s, si tu t'es servi de PQ la dernière fois que t'as essuyé du foutre bois $ gorgées",25,1
,,"%s, si t'as posé ton dernier étron chez toi bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si t'as déjà vomi après un Picolo, va prendre un verre d'eau et t'es immunisé(e) pendant 3 minutes. Sinon bois $ gorgées",25,1
,,"Bois $ gorgées si t'as déjà été au téléphone avec quelqu'un en étant assis sur les chiottes, +1 gorgée si c'était de la famille",25,0
,,Bois $ gorgées si on t'a déjà mis un coton-tige dans la bite pour tester les chlamydias ou une autre MST,25,0
,,Bois $ gorgées si t'as déjà fait un doigt qui pue (si t'as déjà fait sentir ton anus à quelqu'un),25,0
,,"%s, si le médecin t'a déjà titillé le trou de balle, distribue $ gorgées (+1 si tu as bien aimé). Sinon bois-les",25,1
,,"%s, si t'as déjà gâché une fête parce que t'étais trop bourré(e), remets ça : $ gorgées. Sinon distribue-les",25,1
,,Bois $ gorgées si un de tes potes s'est déjà endormi pendant le sexe. +1 si c'était toi,25,0
,,"%s, distribue $ gorgées s'il y a des taches de sperme ou de cyprine sur tes draps. Sinon bois-les",25,1
,,"%s, sois honnête, distribue $ gorgées si t'as déjà dû jeter un bas parce que tu avais chié dedans. Sinon bois-les",25,1
,,Bois $ gorgées si un de tes potes a déjà eu des morpions. +1 si c'était toi,25,0
,,Bois $ gorgées si t'as parlé de ton dernier rapport sexuel à quelqu'un ,25,0
,,"%s, si la dernière fois que t'as chié, t'as dû utiliser la brosse à chiottes derrière, bois $ gorgées. Sinon distribue-les",25,1
,,Bois $ gorgées si t'as déjà vu des vidéos ou photos zoophiles,25,0
,,Bois $ gorgées si tu n'exclus pas de faire un plan à plusieurs dans les 10 années à venir,25,0
,,"%s, distribue $ gorgées si t'as déjà pissé du sang. Sinon bois-les",25,1
,,Bois $ gorgées si tu t'es déjà coupé en te rasant les couilles ou le minou,25,0
,,Bois $ gorgées si tu t'es déjà servi d'autre chose qu'un coton tige pour te curer les oreilles,25,0
,,"%s, bois $ gorgées si t'as déjà dormi dans ton vomi. Sinon distribue-les",25,1
,,Bois $ gorgées si t'as percé les boutons de plus de 2 personnes différentes,25,0
,,Bois $ gorgées si t'as craché sur plus de 2 personnes inconnues,25,0
,,"%s, bois $ gorgées si t'as déjà vomi un repas juste après l'avoir mangé. Sinon distribue-les",25,1
,,"%s, bois $ gorgées si t'as déjà essayé de t'autosucer, même gamin. Si t'es une fille distribue $ gorgées",25,1
,,"%s, si %s t'a déjà vu vomir, bois $ gorgées. Sinon distribue-les",25,2
,,"%s, si %s t'a déjà vu faire caca, bois $ gorgées. Sinon distribue-les",25,2
,,"%s, si tu as déjà montré ton anus à quelqu’un, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu as déjà eu un kyste ou un furoncle, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu as déjà fait une blague en imitant un fusil avec tes bras et en lâchant une caisse, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu as déjà eu tellement mal pour démouler un cake, que tu as dû le couper en plein de petits bouts, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu as été constipé cette année, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu t'es plus masturbé cette semaine, que tu as bu de verres ce soir, bois $ gorgées. Sinon distribue-les",25,1
,,"%s, si tu as déjà subi un bizutage scolaire ou dans une équipe de sport, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà pissé dans la piscine d'un pote, et que tu t'en es vanté juste après, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà inséré un fruit ou un légume dans un de tes orifices -- autre que la bouche -- où celui de quelqu'un d'autre, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà fait une petite blague à ton pote, en insultant un inconnu au loin et en faisant comme si c'était ton pote qui l'avait fait, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà couché avec quelqu'un qui te dégoûtait, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà essuyé du foutre avec un T-shirt, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà mis ton doigt puant l'anus ou la marée (si tu vois ce que je veux dire) sous le nez d'un(e) pote, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà soufflé sur ton doigt en direction d'un pote, après avoir gratté ton anus ou ton sexe, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà pris les sexes de tes potes en photo, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si quelqu'un de ta famille a déjà vu des tâches de sperme ou cyprine sur tes draps, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà vu %s vomir, distribue $ gorgées. Sinon bois-les",25,2
,,"%s, si tu as déjà vu %s pisser, distribue $ gorgées. Sinon bois-les",25,2
,,"%s, si tu as déjà fait un lavement anal, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà mangé un space cake, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà essayé de te défoncer avec un produit qui n'est pas conçu pour ça à la base, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà fait exprès de ne pas tirer la chasse après avoir posé un étron, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà chié dans une boite de nuit, distribue $ gorgées. Sinon bois-les",25,1
,,"%s, si tu as déjà chié dans un bar, distribue $ gorgées. Sinon bois-les",25,1
,,Bois $ gorgées si tu as déjà vu le caca de ta copine ou ton copain dans les toilettes parce-qu'il ou elle avait mal essuyé,25,0
