key,parent_key,text,type,nb_players
,,"%s à toi de juger : entre %s et %s, qui se lâche le moins en soirée selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a pris le plus de drogue selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui se vexe le plus facilement selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aime le plus avoir raison selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus mou selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus grossier selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui devrait le plus changer de parfum selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus étourdi selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aurait le plus de mal à résoudre un problème de maths selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus maniaque selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus obstiné selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a le moins d'amis selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui était pris en dernier dans les équipes de sport à l'école primaire selon toi ? Cette personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le joueur le plus apte à courir un marathon selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le premier des deux à se jeter dans la foule d'un concert ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui connaît mieux les chansons Disney selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu dois miser sur quelqu'un à Top Chef, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a fait le plus de soirées selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui lit le plus selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le premier joueur à dire ""oui"" à une soirée selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais faire un câlin à un joueur, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais parier sur la personne qui te souhaitera ton anniversaire sans Facebook, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais demander à une personne d'organiser les prochaines vacances, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais partir en soirée avec une seule personne, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais confier ton chat à une personne, ce serait %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu as un projet scolaire à rendre, tu choisis %s ou %s dans ton groupe ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais faire un numéro de trapéziste, tu choisirais %s ou %s dans ton équipe ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : tu pars à l'océan avec 3 potes. Il reste de la place pour une personne, tu choisis %s ou %s ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, à ton avis qui connaît le mieux l'histoire de France ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : %s et %s sont ligotés et vont tous les deux mourir dans 5 min. Si l'un des deux se sacrifie, l'autre survit. Qui se sacrifierait selon toi ? Cette personne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le plus accro aux réseaux sociaux selon toi ? Cette personne boira $ gorgées et ne touchera plus à son portable jusqu'à la fin du jeu",24,3
,,"%s à toi de juger : entre %s et %s, qui est la personne la plus sensible selon toi ? Cette personne boira $ gorgées sans pleurer",24,3
,,"%s à toi de juger : entre %s et %s, qui a l'alcool le plus mauvais selon toi ? Cette personne boira $ gorgées, tant pis pour vous",24,3
,,"%s à toi de juger : entre %s et %s, qui aime le plus les bonbons selon toi ? Cette personne boira un verre de soft en entier",24,3
,,"%s à toi de juger : on te donne un billet pour l'opéra, tu l'offres à %s ou %s ? Cette personne chanceuse boira $ gorgées",24,3
,,"%s à toi de juger : si tu dois vivre sur une île déserte avec une seule personne, tu choisis %s ou %s ? Cette personne chanceuse distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu devais confier ton appartement ou ta maison à une personne, ce serait %s ou %s ? Cette personne de confiance distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a fait le truc le plus insolite en étant bourré selon toi ? Cette personne distribuera $ gorgées en guise de récompense",24,3
,,"%s à toi de juger : entre %s et %s, à ton avis qui connaît le mieux les pays et leurs capitales ? Cette personne donnera autant de gorgées qu'elle peut citer de capitales africaines (5 max)",24,3
,,"%s à toi de juger : selon toi, qui sera la dernière personne debout ce soir, entre %s et %s ? Cette personne louable boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui garde le plus de souvenirs de ses ex selon toi ? Cette personne louche boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est la personne la plus fan de méditation, d'acupuncture, de magnétisme, etc. selon toi ? Cette personne méditera en buvant $ gorgées",24,3
,,%s à toi de juger : tu dois offrir un billet pour un concert de Céline Dion. Tu l'offres à %s ou %s ? Cette personne n'aura pas de billet mais boira $ gorgées pour se réconforter,24,3
,,"%s à toi de juger : entre %s et %s, à qui confierais-tu ton alliance si tu devais te marier ? Cette personne pourra distribuer $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu pour aller au cinéma avec toi ? Cette personne pourra distribuer $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu pour te couper les cheveux ? Cette personne pourra distribuer $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus susceptible d'avoir une collection de timbres cachée dans un placard ? Cette personne qui fait peur boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui stresse le plus pour un rien selon toi ? Cette personne se détendra en buvant $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le plus fan des Avengers selon toi ? Chef Marvel distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui te ferait le plus peur à la bagarre ? Chuck Norris distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui change le moins de sous-vêtements selon toi ? Crado boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a le moins de goût en matière de vêtements selon toi ? Cristina Córdula lui envoie $ gorgées à boire",24,3
,,"%s à toi de juger : si tu voulais un conseil en amour, tu irais voir %s ou %s ? Cupidon distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le meilleur DJ en soirée selon toi ? David Guetta distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le premier des deux à partir courir nu(e) dans la neige ? Débilus boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a les moins bon goûts musicaux selon toi ? DJ caca boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui pourrait le plus partir en vrille dans sa voiture, et faire une course poursuite contre un conducteur inconnu ? Dom Toretto boira $ gorgées",24,3
,,"%s à toi de juger : si tu devais parier sur une personne pour réussir un salto arrière dans sa vie, ce serait %s ou %s ? Elastigirl distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a les sourcils les plus touffus selon toi ? François Fillon boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aurait le plus de mal à tenir un jour sans manger ? Gloutoni boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus fan du Seigneur des Anneaux ? Gollum boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est la personne la plus sérieuse à l'école selon toi ? Hermione Granger boira $ gorgées",24,3
,,"%s à toi de juger : si tu devais payer quelqu'un pour tuer, qui engagerais-tu entre %s et %s ? Hitman distribuera $ gorgées",24,3
,,"%s à toi de juger : si tu partais tirer au fusil à un camp d'entraînement, qui emmènerais-tu entre %s et %s ? Jason Bourne distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus fan d'Harry Potter ? Jean-Michel Potter boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le plus compétent pour faire exploser la salle de chimie avec une expérience ratée ? Jesse Pinkman boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est la personne la plus minutieuse sur sa coupe de cheveux selon toi ? Justin Bieber boira $ gorgées",24,3
,,"%s à toi de juger : si %s et %s sont convoqués au prochain Hunger Game, qui aura le plus de chances de survivre selon toi ? Katniss Everdeen distribuera $ gorgées",24,3
,,%s à toi de juger : tu ouvres un centre de vacances pour ados. Qui choisis-tu en animateur entre %s et %s ? L'animateur (ou animatrice) distribuera $ gorgées,24,3
,,"%s à toi de juger : à table, vous devez décortiquer un poulet. Selon toi, la personne la plus compétente pour ça est %s ou %s ? L'autre personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisis-tu dans ton équipe au Time's up ? L'autre personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, à qui demanderais-tu conseil avant d'acheter ta nouvelle voiture ? L'autre personne boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aime le plus passer une journée sans voir personne selon toi ? L'hermite boira $ gorgées",24,3
,,"%s à toi de juger : selon toi, qui de %s ou %s va se marier en premier ? L'heureux élu boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu pour te faire craquer les cervicales ? L'ostéopathe distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aurait le plus besoin d'Autotune pour chanter correctement ? La casserole boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le plus en retard aux rendez-vous selon toi ? La personne ayant des problèmes de timing boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui connait le plus de paroles de ""Libérée, Délivrée"" d'après toi ? La Reine des neiges boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui reste le plus sur la piste de dance en soirée selon toi ? La reine du dancefloor distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui cache le plus de secrets selon toi ? La tombe boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui irait le plus loin à The Voice selon toi ? Lady Gaga distribuera $ gorgées",24,3
,,"%s à toi de juger : si vous êtes tous perdus en montagne, tu choisirais %s ou %s pour prendre les décisions du groupe ? Le chef boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le moins bon en orthographe selon toi ? Le dislaiksik boira $ gorgées",24,3
,,%s à toi de juger : %s et %s sont seuls chacun de leur côté sur une île déserte. Qui est la personne qui se ferait un ami imaginaire en premier selon toi ? Le pote de Wilson boira $ gorgées,24,3
,,"%s à toi de juger : entre %s et %s, à ton avis qui est le meilleur joueur d'échecs ? Le stratège distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui écoute le plus de chanson de beauf en cachette selon toi ? Le/la beauf boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a séché le plus de cours selon toi ? Le/la cancre boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le meilleur des deux au championnat d'E-Sports ? Le/la gamer distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le joueur le plus susceptible de passer une nuit blanche sur un jeu-vidéo ? Le/la geek boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, quel joueur est le plus nul aux jeux vidéo selon toi ? Le/la naze boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui aime le plus sortir son portable en soirée pour avoir des dossiers selon toi ? Le/la paparazzi boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a le plus grand talent de dessinateur selon toi ? Léonard De Vinci distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus bricoleur selon toi ? MacGyver distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le plus compétent pour diriger le pays selon toi ? Mr le Président distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui risque le plus de pleurer devant un film romantique selon toi ? Madeleine boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est la personne la plus douée sur un ordinateur selon toi ? Mark Zuckerberg boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui trouverait le meilleur plan pour s'échapper de prison ? Michael Scofield distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui selon toi irait le plus loin dans Koh Lanta ? Moundir distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui gagnerait au concours de pompes selon toi ? Mr Biceps distribuera $ gorgées",24,3
,,"%s à toi de juger : selon toi, qui de %s ou %s est le plus apte à gagner Question Pour un Champion ? Mr Je-sais-tout boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le joueur le plus chiant en camping, pour avoir un maximum de confort ? Mr ou Mme Casse-couilles boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui selon toi a fait le plus de festivals (ou en fera le plus) ? Mr ou Mme Festoche distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le joueur le plus susceptible de dépenser ses économies dans un tour du monde ? Mr ou Mme Globe-Trotter distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le meilleur acteur ou la meilleure actrice ? Mr ou Mme Hollywood distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui se regarde le plus dans un miroir selon toi ? Narcisse boira $ gorgées",24,3
,,%s à toi de juger : qui de %s ou %s est la personne la plus écologique selon toi ? Nicolas Hulot distribuera $ gorgées,24,3
,,%s à toi de juger : il y a une bagarre entre copains. Il vaut mieux laisser %s ou %s gérer ça ? Peace-man distribuera $ gorgées dans la paix et la bonne humeur,24,3
,,"%s à toi de juger : entre %s et %s, qui ouvrirait le meilleur restaurant ? Philippe Etchebest distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus radin selon toi ? Picsou boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui mourrait en dernier dans une invasion de zombie ? Rick Grimes distribuera $ gorgées",24,3
,,%s à toi de juger : tu es au restaurant. Tu préfères que le choix du vin se fasse par %s ou %s ? Robert Parker distribuera $ gorgées,24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le moins autoritaire selon toi ? Schtroumpf Soumis boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a le plus peur de parler face à un public selon toi ? Schtroumpf Timide boira $ gorgées",24,3
,,%s à toi de juger : tu dois offrir un billet pour 3 mois sur une station spatiale. Tu l'offres à %s ou %s ? Thomas Pesquet boira $ gorgées,24,3
,,"%s à toi de juger : tu fais une soirée. Entre %s et %s, sur qui comptes-tu le plus pour t'aider à ranger à la fin ? Ton copain de soirée boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu pour porter un collier électrique et faire toutes tes tâches ménagères ? Ton exclave boira $ gorgées",24,3
,,"%s à toi de juger : si tu te lances dans une carrière de danse classique, qui choisirais-tu en agent artistique entre %s et %s ? Ton futur agent boira $ gorgées",24,3
,,"%s à toi de juger : si tu devais choisir un coach physique, ce serait %s ou %s ? Ton nouveau coach distribuera $ gorgées",24,3
,,%s à toi de juger : tu dois refaire toute la déco de ton appartement. Tu le confies à %s ou %s ? Valérie Damidot distribuera $ gorgées,24,3
,,"%s à toi de juger : entre %s et %s, à ton avis qui est le meilleur joueur de football ? Zidane distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le premier des deux à partir en vacances dans un camp nudiste ? Adam (ou Eve) distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu comme avocat si jamais tu étais en procès ? Ally McBeal distribuera $ gorgées",24,3
,,%s à toi de juger : %s et %s sont seuls sur une île déserte. Qui est la personne qui ramènera le plus de poissons selon toi ? Aquaman distribuera $ gorgées,24,3
,,"%s à toi de juger : entre %s et %s, qui danse le moins bien selon toi ? BalaiDansLeCul boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le plus susceptible d'être cocu(e) sans jamais être au courant ? Bonne-Poire boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a eu le plus grand chagrin d'amour selon toi ? Bridget Jones boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui risque le plus de pleurer devant une vidéo émouvante avec des animaux selon toi ? Brigitte Bardot boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui est le plus mielleux en amour (faire des gestes tendres, dire des choses à l'eau de rose, ...) selon toi ? Casanova boira $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui serait le plus à l'aise dans une soirée karaoké ? Castafiore distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui choisirais-tu dans ton équipe pour un concours de shooters ? Ce champion boira un shot de ce que tu veux !",24,3
,,"%s à toi de juger : entre %s et %s, qui est le joueur le plus populaire selon toi ? Ce joueur distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui a le plus d'amis selon toi ? Ce joueur distribuera $ gorgées",24,3
,,"%s à toi de juger : entre %s et %s, qui supporte le moins la triche ? Ce justicier distribuera $ gorgées",24,3
,,"%s à toi de juger : selon toi, qui de %s ou %s est le joueur le plus susceptible de construire une maquette en allumettes ? Cet individu bizarre boira $ gorgées",24,3
,,"%s à toi de juger : selon toi, qui de %s ou %s mérite le plus une semaine de vacances aux Caraïbes ? Cette personne boira $ gorgées en attendant",24,3
,,"%s à toi de juger : entre %s et %s, qui est resté le plus longtemps éveillé pour faire la fête selon toi ? Cette bonne personne boira $ gorgées",24,3
,,"%s à toi de juger : si tu devais choisir une personne pour t'aider à déménager, ce serait %s ou %s ? Cette gentille personne distribuera $ gorgées",24,3
,,"%s si tu es une fille distribue $ gorgées, autrement bois-les",25,1
,,Les gauchers et gauchères boivent $ gorgées,25,0
,,Ceux dont le téléphone est sur la table boivent $ gorgées,25,0
,,La première personne qui trouve le joueur le plus jeune distribue $ gorgées,25,0
,,Celui/Celle ayant le verre le plus rempli boit $ gorgées,25,0
,,Le plus poilu boit $ gorgées,25,0
,,"Tous ceux dont le prénom comporte un ""e"" boivent $ gorgées",25,0
,,Les bruns et les brunes boivent $ gorgées,25,0
,,Le dernier joueur à avoir fait l'amour distribue $ gorgées,25,0
,,Le joueur le plus grand distribue $ gorgées,25,0
,,Les blonds et les blondes boivent $ gorgées,25,0
,,Toutes les personnes plus jeunes que %s boivent $ gorgées,25,1
,,Toutes les personnes plus vieilles que %s boivent $ gorgées,25,1
,,Toutes les personnes plus grandes que %s boivent $ gorgées,25,1
,,Toutes les personnes plus petites que %s boivent $ gorgées,25,1
,,Toutes les personnes plus bronzées que %s boivent $ gorgées,25,1
,,Toutes les personnes plus bourrées que %s boivent $ gorgées,25,1
,,Toutes les personnes moins bourrées que %s boivent $ gorgées,25,1
,,Ceux qui ont les chaussettes trouées boivent $ gorgées,25,0
,,Ceux qui portent un string boivent $ gorgées,25,0
,,Les personnes tatouées ou ayant un piercing boivent $ gorgées,25,0
,,Ceux qui viennent du Nord boivent $ gorgées,25,0
,,Ceux qui viennent du Sud boivent $ gorgées,25,0
,,Ceux qui s'enlèvent ou se raccourcissent les poils des aisselles boivent $ gorgées,25,0
,,La dernière personne à être allée aux toilettes boit $ gorgées,25,0
,,"Duel entre %s et %s, celui/celle qui a les sous-vêtements les plus foncés boit $ gorgées",25,2
,,Ceux qui ont les yeux bleus boivent $ gorgées,25,0
,,"%s, si tes jambes ne sont pas épilées bois $ gorgées",25,1
,,$ gorgées pour tout le monde !,25,0
,,La personne à droite de %s boit $ gorgées,25,1
,,La personne à gauche de %s boit $ gorgées,25,1
,,"Boomerang Boomerang, %s pourra transférer ses gorgées à n'importe quel joueur au prochain tour",25,1
,,Les personnes qui connaissent %s depuis moins d'un mois boivent $ gorgées,25,1
,,Les fans de football boivent $ gorgées,25,0
,,Ceux qui ont un iPhone boivent $ gorgées,25,0
,,Ceux ayant un produit Samsung boivent $ gorgées,25,0
,,Les binoclards boivent $ gorgées,25,0
,,Les personnes qui n'ont jamais joué à Picolo avant ce soir boivent $ gorgées,25,0
,,$ gorgées pour les fumeurs,25,0
,,La personne avec le plus gros cul boit $ gorgées,25,0
,,Le/La joueuse avec le verre le plus alcoolisé boit $ gorgées,25,0
,,"%s, si ton verre contient un alcool moins cher que celui de %s, bois $ gorgées",25,2
,,"Si ton jour d'anniversaire est un nombre pair, bois $ gorgées",25,0
,,"Si ton jour d'anniversaire est un nombre impair, bois $ gorgées",25,0
,,"%s, tous ceux qui ne sont pas dans le répertoire de ton téléphone boivent $ gorgées",25,1
,,"%s, donne le titre du dernier film que tu as vu au cinéma. Ceux qui ne l'ont pas vu boivent $ gorgées",25,1
,,"%s choisis ton esclave, tu pourras lui transférer à deux reprises les gorgées que tu dois boire",25,1
,,La dernière personne à avoir publié un statut Facebook boit $ gorgées,25,0
,,"%s, si tu t'es déjà torché avec des plantes, bois $ gorgées",25,1
,,"%s, bois autant de gorgées qu'il y a de joueurs",25,1
,,"%s, bois autant de gorgées qu'il y a de nibards dans la pièce",25,1
,,Le dernier joueur à avoir vomi en soirée distribue $ gorgées,25,0
,,Ceux qui ont déjà chopé une MST distribuent $ gorgées,25,0
,,La plus jeune personne à s'être pris une cuite distribue $ gorgées,25,0
,,Celui/Celle qui a le plus d'amis sur Facebook boit $ gorgées,25,0
,,"%s, as tu déjà eu un coup d'un soir ? Si oui, distribue $ gorgées, si non, bois-les",25,1
,,"Jusqu'à ce que %s revoit son nom marqué sur cet écran, il/elle boit à chaque nouvel écran",25,1
,,"Ceux qui sont (encore) à boire de l'alcool soft (vin, bière, ..) boivent $ gorgées",25,0
,,Ceux qui se sont déjà mastur*é devant un clip de musique boivent $ gorgées,25,0
,,La plus jeune personne à avoir eu son premier portable boit $ gorgées,25,0
,,Le prochain joueur à devoir boire doublera son nombre de gorgées !,25,0
,,Le dernier joueur à s'être douché boit $ gorgées,25,0
,,Celui ou celle qui lit cette phrase boit $ gorgées,25,0
,,Celles et ceux qui entendent cette phrase boivent $ gorgées,25,0
,,%s a 3 minutes d'immunité buccale (tu peux reposer ton foie),25,1
,,Celui qui a le moins de cheveux boit $ gorgées,25,0
,,Les trois joueurs les moins chevelus prennent $ gorgées !,25,3
,,Les trois joueurs les plus grands prennent $ gorgées !,25,3
,,Les trois joueurs les plus débiles prennent $ gorgées !,25,3
,,Les trois joueurs les moins bronzés prennent $ gorgées !,25,3
,,Les trois joueurs les plus radins prennent $ gorgées !,25,3
,,Les trois joueurs les plus pauvres prennent $ gorgées !,25,3
,,"Le trio %s, %s et %s boivent tous $ gorgées",25,3
,,Les trois joueurs les plus jeunes prennent $ gorgées !,25,3
,,"%s, si tu t'es déjà retrouvé nu en public distribue $ gorgées, sinon bois-les",25,1
,,Ceux qui n'ont pas pris de douche aujourd'hui boivent $ gorgées,25,0
,,"%s, si tu portes des tongs / sandales tu distribue $ gorgées, autrement bois-les",25,1
,,Ceux qui ont fait plus de deux sports en club distribuent $ gorgées,25,0
,,"%s, si tu as les cheveux bouclés tu distribues $ gorgées, autrement bois-les",25,1
,,"L'hôte distribue $ gorgées. S'il n'y en a pas, %s les distribue",25,1
,,Ceux qui ont déjà fait une apparition à la télé boivent $ gorgées,25,0
,,Ceux qui ont déjà lu en secret les textos de son/sa partenaire boivent $ gorgées,25,0
,,Ceux qui ont déjà triché pendant un examen boivent $ gorgées,25,0
,,Ceux qui ont déjà posté sur Facebook en étant saoul boivent $ gorgées,25,0
,,"%s, si tu as déjà déclaré ta flamme par texto en étant saoul bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà fait la sieste au travail / en classe bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà volé dans un magasin bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà eu un trou noir à cause de l'alcool bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà été viré de bar / boîte bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà rompu avec quelqu'un par sms bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu as déjà menti sur ton âge pour chopper bois $ gorgées, autrement distribue-les",25,1
,,"%s, si tu n'as jamais abordé quelqu'un sans être ivre bois $ gorgées, autrement distribue-les",25,1
,,Ceux qui n'ont jamais fait de strip tease boivent $ gorgées,25,0
,,Ceux qui ont déjà utilisé des préservatifs parfumés boivent $ gorgées,25,0
,,Ceux qui n'ont jamais été saouls 3 soirs de suite distribuent $ gorgées,25,0
,,Ceux qui ont déjà attaqué l'apéro avant 10h du matin boivent $ gorgées,25,0
,,Ceux qui n'ont jamais utilisé de sous vêtement 3 jours d'affilée boivent $ gorgées,25,0
,,Les trois joueurs les plus imberbes prennent $ gorgées !,25,3
,,Les athées boivent $ gorgées,25,0
,,Ceux qui croient aux esprits boivent $ gorgées,25,0
,,Ceux qui étaient saouls hier boivent $ gorgées,25,0
,,Ceux qui ont très mal fini à leur dernière soirée boivent $ gorgées,25,0
,,"%s, si tu te trouves plus jolie que %s bois $ gorgées",25,2
,,"%s, si tu t'es déjà battu avec quelqu'un tu bois $ gorgées",25,1
,,"%s, si tu as déjà provoqué une bagarre tu bois $ gorgées",25,1
,,"%s, si tu as déjà été dans une bagarre d'ivrognes tu bois $ gorgées",25,1
,,"%s, si tu as bu moins de 2 verres tu bois $ gorgées",25,1
,,Ceux qui ont bu à la règle d'avant boivent $ gorgées,25,0
,,Ceux qui ont bu à la règle d'avant distribuent $ gorgées,25,0
,,"%s, si tu as bu plus de $ verres tu peux distribuer $ gorgées",25,1
,,Ceux qui travaillent / étudient dans le commerce boivent $ gorgées,25,0
,,Ceux qui travaillent / étudient dans tout type d'ingénierie boivent $ gorgées,25,0
,,Ceux qui travaillent / étudient dans le marketing boivent $ gorgées,25,0
,,Ceux qui travaillent / étudient dans le médical boivent $ gorgées,25,0
,,Ceux qui travaillent / étudient dans le social boivent $ gorgées,25,0
,,Ceux qui travaillent / étudient dans l'écologie boivent $ gorgées,25,0
,,"Ceux qui préfèrent dire ""chocolatine"" plutôt que ""pain au chocolat"" boivent $ gorgées",25,0
,,Ceux qui sont allés sur facebook aujourd'hui boivent $ gorgées,25,0
,,Ceux qui n'ont pas encore distribué de gorgées boivent $ gorgées,25,0
,,Celui ou celle qui a bu le moins de gorgées entre %s et %s boit $ gorgées,25,2
,,Ceux qui ont déjà changé de couleur de cheveux boivent $ gorgées,25,0
,,Ceux qui ont un animal de compagnie boivent $ gorgées,25,0
,,Ceux qui ont du vernis à ongles boivent $ gorgées,25,0
,,Ceux qui sont uniquement habillés de vêtements n'ayant servi qu'aujourd'hui boivent $ gorgées,25,0
,,Ceux qui ont déjà retouché leur photo de profil Facebook boivent $ gorgées,25,0
,,La dernière personne arrivée à la soirée boit $ gorgées,25,0
,,Ceux qui ont déjà hacké le Facebook d'un joueur boivent $ gorgées,25,0
,,Ceux qui se sont déjà fait hacker leur Facebook boivent $ gorgées,25,0
,,Ceux qui ont déjà chatté sur msn boivent $ gorgées,25,0
,,"Ceux qui ont dansé sur O-zone - ""Dragostea din tei"" boivent $ gorgées",25,0
