key,parent_key,text,type,nb_players
,champion-biology,Le champion qui énoncera le plus d'animaux terrestres en 10 secondes fera gagner son équipe ! Celui de l'équipe %t commence pendant que l'autre se fait boucher les oreilles !,11,0
,champion-biology,"Le champion qui énoncera le plus d'espèces d'oiseau fera gagner son équipe ! Celui de l'équipe %t commence, triche interdite !",11,0
,champion-biology,Le champion qui énoncera le plus d'animaux terrestres en 10 secondes fera gagner son équipe ! Celui de l'équipe %t commence pendant que l'autre se fait boucher les oreilles !,11,0
,champion-biology,"Le champion qui énoncera le plus de noms de plante fera gagner son équipe ! Celui de l'équipe %t commence, triche interdite !",11,0
champion-numbersnletters,,"Chacune des équipes choisit son champion en ""des chiffres et des lettres"". $ gorgées en jeu. Champions, attendez la suite ...",11,0
,champion-numbersnletters,Le premier champion à donner un mot de 5 lettres contenant la lettre A fait gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner un mot de 5 lettres contenant la lettre M fait gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner un mot de 5 lettres contenant la lettre D fait gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner un mot de 5 lettres contenant la lettre G fait gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner un mot de 5 lettres contenant la lettre C fait gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner le résultat de 17x3 fera gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner le résultat de (27-4)x3 fera gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner le résultat de 117-19 fera gagner son équipe !,11,0
,champion-numbersnletters,Le premier champion à donner le résultat de 31x11 fera gagner son équipe !,11,0
,,"$ gorgées en jeu : ""les sorts d’Harry Potter"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les viandes qu'on fait cuire au barbecue"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les dictateurs vivants ou morts"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les rois de France"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les miss France"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les états des États Unis d'Amérique"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les groupes de rock avec au moins un des membres morts"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les races de chien"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les fruits qui commencent par la lettre P"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les légumes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les races de chats"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les félins"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les animaux qui pondent des œufs"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les chansons du groupe Téléphone"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les pays où les problèmes de particuliers à particuliers se règlent à la machette"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les races de poisson"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les ustensiles sur un couteau suisse"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les sports collectifs"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les sports individuels"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les jeux vidéo de sport"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les consoles de jeux"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les ministres français actuels"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les constructeurs de téléphone portable"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les enseignes de prêt à porter"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les instruments à vent"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les maladies sexuellement transmissibles"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les chroniqueurs de Touche pas à mon poste"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les pièces de bœuf"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les vêtements"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les personnages dans dragon ball Z"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""la couleur des télétubies"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les jeux avec un jeu de carte"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les jeux d'alcool"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les collections de cartes de jeux (Pokémon, Magic, ...)"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les prénoms mixtes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les repas d'after soirée"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les insultes faisant état d'un coït (ex : nique ta ...)"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les qualificatifs pour un postérieur (ex : fesses 'molles')"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les synonymes de coup de poing"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de vodka"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de whisky"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de rhum"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de bière"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les synonymes de fesses"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les humoristes français"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les touches d'une télécommande"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les chansons paillardes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les goûts mister freeze"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les coupes de cheveux"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les pokémons de type feu"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films / séries avec des zombies"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films sur la fin du monde"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les persos de la famille Adams"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec des animaux qui parlent"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les choses auxquelles on ne croit plus vers 10 ans"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les déguisements d'Halloween"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les points faibles d'un vampire"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les titres Tintin"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les genres de pâtes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les plats à base de pomme de terre"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les constellations"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les objets clichés de la France et des Français"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les répliques du film 'les visiteurs'"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les répliques du film 'Dikkenek'"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les métiers de la nuit"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les comportements de beauf"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les parfums de glace"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de dentifrice"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les slogans publicitaires"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les persos de Game of Thrones"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les armes d'un policier / gendarme"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les personnes homosexuelles ou bisexuelles célèbres"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les jeux dans une cours de récréation"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films de guerre"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les personnes célèbres qui ont des photos de nu qui traînent ou ont traîné sur le net"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""ce qui est interdit dans les règles du football"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""ce qui est interdit dans les règles du rugby"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""ce qui est interdit dans les règles du handball"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""ce qui est interdit dans les règles du basketball"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les actes de galanterie"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les people français qui ont tenté la chanson"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les plats asiatiques"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Brad Pitt"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Gérard Depardieu"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Angelina Jolie"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Matt Damon"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Kad Merad"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Jean Dujardin"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Denzel Washington"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films avec Nicolas Cage"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les anges de la télé-réalité"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les aliments à fort potentiel flatulique (qui font péter)"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les repas qui font faire des cacas pas top top"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les persos de Buffy contre les vampires"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les persos de Stargate SG1"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les séries où t'as un détective qui résout toutes les affaires à chaque fois"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les pédophiles célèbres"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les tâches chiantes à faire partir"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les desserts"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les onomatopées"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les dernières choses à faire avant de se coucher"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les premières choses à faire en se levant"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les champions du monde de football français"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films PIXAR"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""Les personnages du SAV d'Omar et Fred"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les personnages de Kaamelott"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les personnages du film La citée de la peur"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les personnes qui sont représentées dans Les Guignols de l'info"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les dieux grecs"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les pokemons rares"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les espèces de champignon"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les différents modèles d'iPhone"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les chanteuses françaises qu'on baise pas"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les chanteuses internationales qu'on baise pas"", l'équipe %t commence",12,0
,,"$ gorgées en jeu : ""les trucs auxquels on peut être allergique"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les marques de PQ"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les applications mobiles de jeux"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les métiers du domaine médical"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les types connus qui font plus de 2 mètres"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les fournisseurs de forfait téléphonique"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les blessures possibles (sans parler de la partie du corps concernée)"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les moyens de se déplacer quand on a aucun permis"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les fausses excuses pour se séparer d'un conjoint"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les défauts récurrents chez son conjoint de sexe masculin"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les défauts récurrents chez son conjoint de sexe féminin"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les produits Apple"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les pratiques pour se débarrasser d'un type trop collant"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les éléments qui font qu'un type est relou"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les métiers où on travaille en vert"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les phrases de 3 mots qui énervent les femmes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les aliments qu'on peut reconnaître dans un caca"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les chansons de lovers"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films où au moins un animal parle"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films qui font réfléchir"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""ce qui sert à rien et qui coûte cher"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les jeux autour d'un barbecue"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les repas qu'on savoure l'instant présent et qu'on regrette le lendemain"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les moyens de contraception"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les bonbons qui ne ressemblent pas à des fruits"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les phrases récurrentes qu'un videur nous sort"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les bars de la ville dans laquelle vous êtes"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les films où au moins un acteur est vu entièrement nu"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les aliments qui arrachent la gueule"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les gens que %s ne peut pas blairer"", l'équipe %t commence !",12,1
,,"$ gorgées en jeu : ""les marques qui produisent des boules ou barres chocolatées"", l'équipe %t commence !",12,0
,,"$ gorgées en jeu : ""les clubs de golf"", l'équipe %t commence !",12,0
,,L'équipe qui possède le plus grand joueur boit $ gorgées !,13,0
,,L'équipe qui possède le plus de filles boit $ gorgées !,13,0
,,L'équipe qui possède le joueur le plus poilu boit $ gorgées !,13,0
,,L'équipe qui possède le joueur avec le moins de cheveux boit $ gorgées !,13,0
,,L'équipe qui possède le plus de célibataires boit $ gorgées !,13,0
,,L'équipe qui possède le plus de personnes en couple boit $ gorgées !,13,0
,,%s tu pues ! Arrête de jouer pendant les 2 prochains tours et bois seul(e) à chaque fois !,13,1
,,L'équipe qui possède le joueur avec le plus gros salaire boit $ gorgées !,13,0
,,L'équipe qui possède le joueur le plus bourré boit $ gorgées !,13,0
,,L'équipe qui possède le dernier joueur à avoir mangé un plat asiatique boit $ gorgées !,13,0
,,L'équipe %t boit $ gorgées pour le plaisir !,13,0
,,Les deux équipes trinquent avec $ gorgées !,13,0
,,L'équipe qui contient le joueur avec le plus grand nez boit $ gorgées !,13,0
,,"Equipe %t, élisez parmi vous le puit de l'équipe. Il ou elle finira son verre",13,0
,,"Equipe %t, choisissez deux de vos membres qui finiront leurs verres",13,0
